Artista,Biografia,Listeners,Playcount,Artistas Similares
Whitney,"Whitney is an American band from Chicago formed in 2015 by Max Kakacek and Julien Ehrlich, formerly of Smith Westerns, and Ziyad Asrar and Malcolm Brown, formerly of Touching Voids, as well as Will Miller and Josiah Marshall. 

The band released their debut album, Light Upon the Lake, in June 2016 and have toured internationally. The second album, ""Forever Turned Around""  was released on August 30, 2019. <a href=""https://www.last.fm/music/Whitney"">Read more on Last.fm</a>",520937,10475094,Fruit Bats
UVERworld,"UVERworld (ウーバーワールド) is a Japanese rock band known for their mixture of musical genres such as hard rock, electronic, and beat-boxing. UVERchan, the band's mascot, is a fictional bear-bat like character, which appears on several of their covers.

The five-member band known as UVERworld first formed in 2003, and were known as Sound Goku Road(sound極road) or, more popularly, ""Sangoku Road."" The band originally consisted of seven members, and released a demo CD which ended up selling 3,000 copies. <a href=""https://www.last.fm/music/UVERworld"">Read more on Last.fm</a>",379328,14755998,Flow
coldrain,"Coldrain (コールドレイン, stylized as coldrain) is a Japanese  post-hardcore band from Nagoya, Japan, formed in 2007. The band consists of five members, the frontman of which is half American.
The band's musical style is often described as a mixture of post-hardcore and metalcore. However, some songs feature elements of alternative metal, alternative rock, nu metal and even pop punk.

The band's biggest influences are Linkin Park, Incubus, and Papa Roach. <a href=""https://www.last.fm/music/coldrain"">Read more on Last.fm</a>",178202,7744639,Survive Said The Prophet
Procol Harum,"Procol Harum is a British rock band formed in London, England, in 1967. They contributed to the development of progressive rock, and by extension, symphonic rock. The band's claim to fame is 'A Whiter Shade of Pale', a huge hit in 1967. The band differed from most of the progressive rock bands of the 70s in the relatively prominent blues component to their sound, largely due to the voice and piano of leader Gary Brooker. In the early years, Matthew Fisher's organ and Robin Trower's guitar combined for a unique sound. <a href=""https://www.last.fm/music/Procol+Harum"">Read more on Last.fm</a>",716497,6509086,The Moody Blues
American Football,"American Football is an American Midwest Emo band from Urbana, Illinois, originally active from 1997 to 2000.
The band was formed by guitarist and singer Mike Kinsella (formerly of Cap'n Jazz,  The One Up Downstairs, Joan of Arc, Owls and currently of Owen) and drummer Steve Lamos (formerly of The One Up Downstairs and currently of The Geese), and also included guitar player Steve Holmes.

The band had few live performances and disbanded less than a year after releasing their self-titled album; still <a href=""https://www.last.fm/music/American+Football"">Read more on Last.fm</a>",864637,32871047,Owen
Mac DeMarco,"Mac DeMarco (born Vernor Winfield MacBriare Smith IV in Duncan, BC, on 30 April 1990) is a Canadian singer-songwriter, multi-instrumentalist and producer. DeMarco has released eight full-length studio albums, his debut Rock and Roll Night Club (2012), 2 (2012), Salad Days (2014), Another One (2015), This Old Dog (2017), Here Comes the Cowboy (2019), Five Easy Hot Dogs (2023), and One Wayne G (2023).

During high school DeMarco was in several bands <a href=""https://www.last.fm/music/Mac+DeMarco"">Read more on Last.fm</a>",2412704,222864144,LOVING
Palace,"There are at least four artists/bands called Palace.

1. Palace is an indie rock three-piece from London, United Kingdom. Line-up: Leo Wyndham, Matt Hodges and Rupert Turner. Their music has been compared to bands such as Grizzly Bear, Fleet Foxes and Bon Iver. They released three full-length albums thus far:  So Long Forever (2016), Life After (2019) and Shoals (2022).

2. Palace is one of the many monikers that has been used at one point or another by American singer and songwriter, Will Oldham (1970). <a href=""https://www.last.fm/music/Palace"">Read more on Last.fm</a>",488835,9409549,Dope Lemon
Fall Out Boy,"Fall Out Boy are a pop punk band formed in 2001 in Glenview, Illinois after good friends Joe Trohman and Pete Wentz met high schooler Patrick Stump. Stump originally auditioned as a drummer, but soon became the lead singer. The following year, the band debuted with a self-released demo and followed it up with the May 28, 2002 release of Split EP, which featured Project Rocket, on Uprising Records. The group released a mini-LP, Evening Out With Your Girlfriend, also on Uprising Records, in 2003. <a href=""https://www.last.fm/music/Fall+Out+Boy"">Read more on Last.fm</a>",4170759,286445530,Patrick Stump
Twin Tribes,"Twin Tribes is a Dark Synth / Post Punk duo based in Brownsville, Texas. Formed by Luis Navarro (vocals, guitar, synth, drum machines) and Joel Niño, Jr. (bass, synth, vocals) in 2017. The band gathers their influences from the period of the dark ’80s. Dark Wave, Post-Punk and Cold Wave are only a couple of genres that the band summons using analog synthesizers and drum machines. Dark melodic sounds, lyrics of the undead, the occult, and parallel universes are what conjure Twin Tribes. <a href=""https://www.last.fm/music/Twin+Tribes"">Read more on Last.fm</a>",170748,3133797,Forever Grey
Korn,"Korn (stylized as KoЯn, or occasionally KoRn) is an American nu metal band from Bakersfield, California, formed in 1993. The band is notable for pioneering the nu metal genre and bringing it into the mainstream. Originally formed in 1993 by three members of the band L.A.P.D., Korn's current lineup features founding members James ""Munky"" Shaffer (guitar); Reginald ""Fieldy"" Arvizu (bass); Brian ""Head"" Welch (guitar, backing vocals); and Jonathan Davis (lead vocals <a href=""https://www.last.fm/music/Korn"">Read more on Last.fm</a>",3526257,216815490,Slipknot
Beck," Beck Hansen (born Bek David Campbell, July 8, 1970) is an American musician, singer-songwriter, and multi-instrumentalist.  Beck's music is known for its pop-junk culture collage of musical styles, ironic lyrics, samples, drum machines, live instrumentation and heady sound effects.

Beck was born in Los Angeles, California, to David Campbell (a musician and son of a Presbyterian minister) and Bibbe Hansen (a former dancer for The Velvet Underground, founding member of the satirical band Black Fag, and visual artist). <a href=""https://www.last.fm/music/Beck"">Read more on Last.fm</a>",3675019,127447563,Cake
Dinosaur Pile-Up,"Dinosaur Pile-Up are an English alternative rock band who formed in late 2007. Hailing from Leeds, West Yorkshire. Current members are lead singer and guitarist Matt Bigland, drummer Mike Sheils and bassist Johnny Seymour. They are also often compared with the Seattle grunge scene of the early 90s.

Dinosaur Pile-Up formed after Matt Bigland's old band Mother Vulpine split up back in 2007. Matt had been creating songs used for Dinosaur Pile-Up whilst he was in Mother Vulpine. <a href=""https://www.last.fm/music/Dinosaur+Pile-Up"">Read more on Last.fm</a>",162548,2244338,Demob Happy
Ronnie Milsap,"Ronnie Lee Milsap (born January 16, 1943) is an American country music singer and pianist. He was one of country music's most popular and influential performers of the 1970s and 1980s. He became country music's first well-known blind singer, and one of the most successful and versatile country ""crossover"" singers of his time, appealing to both country and pop music music markets with successful songs that incorporated pop, R&B, and rock and roll elements. <a href=""https://www.last.fm/music/Ronnie+Milsap"">Read more on Last.fm</a>",142233,1464424,Mickey Gilley
Richy Mitch & The Coal Miners,"Richy Mitch & The Coal Miners is a modern folk rock band that originated in Colorado Springs, Colorado, in 2015. The band, consisting of longtime friends Mitch Cutts, Nic Haughn, Jakob Ervin, and formerly Ryan Lavallee and Dylan Schneider, later relocated to a home studio in Bozeman, Montana. Their journey began informally in 2015 when Nic and Mitch, who played a lot of Guitar Hero, decided to learn real instruments and form the band.

Mitch serves as the band's vocalist and songwriter <a href=""https://www.last.fm/music/Richy+Mitch+&+The+Coal+Miners"">Read more on Last.fm</a>",959976,13058198,Chance Peña
The Unlikely Candidates,"The Unlikely Candidates are an American indie rock band from Fort Worth, Texas. The band formed in the year 2008.Their single ""Follow My Feet"" peaked at number six on the Adult Alternative Songs chart. The song also peaked at number thirty five on the Alternative Songs chart. <a href=""https://www.last.fm/music/The+Unlikely+Candidates"">Read more on Last.fm</a>",205499,2935101,The People's Thieves
Cage the Elephant,"Cage the Elephant is an alternative rock band which formed in 2005 in Bowling Green, Kentucky, United States.

The band consists of Matt Shultz (vocals), Brad Shultz (guitar), Nick Bockrath (guitar), Daniel Tichenor (bass, vocals), Jared Champion (drums) and Matthan Minster (keyboard, vocals, guitar). 

Their breakthrough single was Ain't No Rest For The Wicked, which peaked at #83 on the Billboard Hot 100, #32 on the UK Singles Chart and #3 on the Billboard Alternative Songs chart. <a href=""https://www.last.fm/music/Cage+the+Elephant"">Read more on Last.fm</a>",2759142,107635344,The Strokes
Tom Petty and The Heartbreakers,"Tom Petty and the Heartbreakers was a rock band formed in 1976 from Gainesville, Florida, USA and led by Tom Petty.

Petty was supported by his band, The Heartbreakers, for the majority of his career. He has occasionally released solo work, as was the case with his 2006 album Highway Companion on which he performed most of the backing instrumentation himself. However, members of The Heartbreakers have played on each of his solo albums and the band has always backed him when touring in support of those albums. <a href=""https://www.last.fm/music/Tom+Petty+and+The+Heartbreakers"">Read more on Last.fm</a>",1639204,31646236,Tom Petty
Better Oblivion Community Center,"Better Oblivion Community Center is a collaborative project between Conor Oberst (Bright Eyes, Desaparecidos, Conor Oberst and the Mystic Valley Band) and Phoebe Bridgers (boygenius) currently signed to Dead Oceans. After a cryptic media campaign featuring cult-like messaging on flyers and bus stop benches, Better Oblivion Community Center released its surprise, eponymous LP on January 23, 2019 with a debut appearance on the Late Show with Stephen Colbert. <a href=""https://www.last.fm/music/Better+Oblivion+Community+Center"">Read more on Last.fm</a>",289301,8436623,boygenius
no vacation,"No Vacation is a indie pop band based in San Francisco, U.S.A.. The band started as a dorm room collaboration between Basil Saleh and Sabrina Mai before evolving into a band. After a year long hiatus, No Vacation has re-emerged from hibernation. As they quietly work on their next album and transition out of San Francisco, No Vacation will bring their novice sounds to New York City, U.S.A.. The majority of the still untitled album was written during No Vacation’s break up and expresses the feelings of belongingness <a href=""https://www.last.fm/music/no+vacation"">Read more on Last.fm</a>",708624,12074331,
N.Flying,"N.Flying is a South Korean rap rock band formed in 2011 and produced by FNC Entertainment. The name N.Flying  is derived from the word ‘NEW’ and ‘Flying' which also means ‘new wings’ or ‘new escape’. The band consists of Lee Seung-hyub, Cha Hun, Kim Jae-hyun, Seo Dong-sung, and Yoo Hwe-seung. Kwon Kwang-jin, the bassist, left the band on December 26, 2018, and was replaced by former HONEYST bassist Seo Dong-sung on January 1, 2020.
 <a href=""https://www.last.fm/music/N.Flying"">Read more on Last.fm</a>",136904,5574969,ONEWE
In Flames,"In Flames is a Swedish melodic death metal band, formed by guitarist Jesper Strömblad in Gothenburg in 1990. Alongside At the Gates and Dark Tranquillity, In Flames pioneered the genres known as Swedish death metal and melodic death metal.

During the band's early years, In Flames had a varying group of musicians recording with them, including many session musicians. By the release of Colony (1999), the group had established a stable lineup. Their <a href=""https://www.last.fm/music/In+Flames"">Read more on Last.fm</a>",1433717,167080286,Soilwork
Building 429,"Building 429 has had a history of success with the release of four studio albums, and now the rock band is joining forces with Provident Label Group for their fifth studio record ""Listen To The Sound"" set to release in 2011. In 2005 “Glory Defined” was named BMI’s Christian Song of the Year, they were named the Gospel Music Association’s 2005 New Artist of the Year and nominated that same year for Rock/Contemporary Album of the Year and Song of the Year. <a href=""https://www.last.fm/music/Building+429"">Read more on Last.fm</a>",156053,1684386,MercyMe
Whiskey Myers,"Whiskey Myers is an American southern rock group from Tyler, Texas composed of Cody Cannon, Cody Tate, John Jeffers, Jeff Hogg and Gary Brown. In 2008, they signed with Smith Entertainment and released their debut album, Road of Life. Their second album, Firewater, was released by Wiggy Thump in 2011 and debuted in the Top 30 on the Billboard Top Country Albums chart.

In a modest rent house in the small East Texas town of Elkhart, Texas, Cody Cannon and Cody Tate began to write music, only dreaming of the success that is sure to follow. <a href=""https://www.last.fm/music/Whiskey+Myers"">Read more on Last.fm</a>",119256,2459461,Koe Wetzel
Barns Courtney,"Barns Courtney (born Barnaby George Courtney on 17 November 1990 in
Aylesbury, England) is an English singer, songwriter and musician.

Courtney spent a large part of his childhood in Seattle,USA, before returning to home country UK as a 15-year-old. This change of scenery comes across as clearly in his eclectic mix of US blues-rock, hip-hop and grunge with British indie melodic sensibilities, as it does in his hybrid US-British twang.

Playing in various projects and bands growing up whilst developing his sound <a href=""https://www.last.fm/music/Barns+Courtney"">Read more on Last.fm</a>",415542,7587496,Des Rocs
ChocQuibTown,"Choc Quib Town es una agrupación que conjuga el sonido rural con el hip hop. Rumba, flow y mucha energía, eso es lo que proyectan estos jóvenes que vienen desde el pacifico en cada aparición. Un sonido autentico lleno de calle y alegría, de bembé y matices de la selva espesa afro colombiana. Choc Quib Town (Chocó Quibdo Nuestro pueblo). Con su nombre rinden homenaje a la tierra donde nacieron, Chocó, zona de sabor y de corazones abiertos, de lagrimas y de mucha lucha y de gente con deseos de superación. <a href=""https://www.last.fm/music/+noredirect/ChocQuibTown"">Read more on Last.fm</a>",39185,307390,Carlos Vives
Highly Suspect,"A rock music trio from Massachusetts that started in 2009 as a cover band. Since their formation they have played over 800 live shows, and have released five full length albums, their self-titled album Highly Suspect (2011), Mister Asylum (2015), The Boy Who Died Wolf (2016),  MCID (2019) and The Midnight Demon Club (2022).

In addition to this, they've released three EPs: The Gang Lion EP (2010), The Worst Humans (2012), Black Ocean EP (2013). <a href=""https://www.last.fm/music/Highly+Suspect"">Read more on Last.fm</a>",351877,8554446,Cleopatrick
Reignwolf,"Reignwolf is an American indie and blues rock trio from Seattle, Washington. It consists of the vocalist Jordan Cook, bassist Stacey James Kardash, and drummer Joseph Braley. They are known for their hit 2013 single ""Are You Satisfied?""

In late 2011, guitarist/vocalist Jordan Cook moved to Seattle, Washington, from Saskatoon, Saskatchewan, where he was introduced to David ""Stitch"" Rapaport and Joseph Braley from the band The Mothers Anger. Cook formed the band Reignwolf and invited Rapaport and Braley to join him. <a href=""https://www.last.fm/music/Reignwolf"">Read more on Last.fm</a>",236947,2692428,Himalayas
Dylan Scott,"Curb Records recording artist Dylan Scott is a triple threat — a powerful vocalist with a deep, unmistakable drawl; an old-soul songwriter with a young spirit; and a family man with a tender heart.

The multi-Platinum singer has notched two #1 singles at radio (“My Girl” and “Nobody”), as well as Top 5 hit “Hooked.” Following his first career nomination for “Best New Country Artist” at the all-genre iHeartRadio Music Awards and a coveted spot among Country Radio Seminar’s New Faces of Country Music <a href=""https://www.last.fm/music/Dylan+Scott"">Read more on Last.fm</a>",137127,1906192,Jordan Davis
Part Time,"Captivating bedroom pop with a karaoke video/soft haze filter on it that collapses the textural dimensions of music to an appealing, shiny finish. The music of Part Time owes a debt to ‘80s movie scores, neon lights, fog machines and nightlife, a generous sampling of New Romance in a post-capitalist world, its heart going out to everyone who hasn’t abandoned their silk shirts in favor of more practical attire. The home studio shell and canned dynamics of Part Time quickly dissolve to reveal some serious jammers in the midst <a href=""https://www.last.fm/music/Part+Time"">Read more on Last.fm</a>",303086,5432678,Ariel Pink
No Te Va Gustar,"No Te Va Gustar, also known by its initials NTVG, is a rock band from Uruguay. The members are: Emiliano Brancciari (vocals and guitar), Guzmán Silveira (bass and backup vocals), Diego Bartaburu (drums), Gonzalo Castex (percussion), Martín Gíl (trumpet and backup vocals), Denis Ramos (trombone), Mauricio Ortiz (tenor saxophone), Marcel Curuchet (keyboards) and Pablo Coniberti (guitar).

No Te Va Gustar was formed in 1994, when most of its members were around the age of 16. <a href=""https://www.last.fm/music/No+Te+Va+Gustar"">Read more on Last.fm</a>",164126,4554480,La Vela Puerca
Demob Happy,"Demob Happy are a british band, based in Brighton, whose self-recorded and produced debut E.P. 'You Shook The Soul' was released in May 2011. 

Demob Happy recently headlined the second largest stage at the Secret Garden Party Festival 2011 in July, after winning a national competition set by the Unsigned Band Review website. 
The band played with stage organizer James Brennam's personal recommendation, who upgraded the band to a headline slot after they won, choosing the band as his favorite from the contestants.  <a href=""https://www.last.fm/music/Demob+Happy"">Read more on Last.fm</a>",123483,1397825,Tigercub
Stars Go Dim,"Even from its genesis, Tulsa based pop act Stars Go Dim has set itself apart from its peers. An aggressive online networking campaign which documented the band’s formation established a loyal following at the outset and was quickly complemented by a trio of singles which were awarded a host of accolades, culminating in the CMT Listener’s Choice Songwriter’s Award in the summer of 2009.
Consistent regional touring and handful of high profile shows opening for acts such as Switchfoot <a href=""https://www.last.fm/music/Stars+Go+Dim"">Read more on Last.fm</a>",27691,288009,The Afters
Jeremy Camp,"Jeremy Camp, a multi-award winning Christian vocalist and guitarist, was born on January 12, 1978 in Lafayette, Indiana. His thoughtful lyrics and booming voice have earned him legions of fans and accolades including 16 No. 1 songs, five Dove Awards, three ASCAP Songwriter of the Year wins and an American Music Award nomination. Before his music career began, his father (a pastor at Harvest Chapel church in Lafayette) taught his son how to play guitar. <a href=""https://www.last.fm/music/Jeremy+Camp"">Read more on Last.fm</a>",257840,5054238,MercyMe
Of Monsters and Men,"Of Monsters and Men is an indie folk band which formed in 2010 in Keflavík/Garðabær, Iceland. The band consists of Nanna Bryndís Hilmarsdóttir (vocals, guitar), Ragnar Þórhallsson (vocals, guitar), Brynjar Leifsson (guitar), Kristján Páll Kristjánsson (bass), Arnar Rósenkranz Hilmarsson (drums) and the former member  Árni Guðjónsson (keyboards, accordion), who left the band in 2012. The band released their debut album ""My Head Is an Animal"" in September 2011. <a href=""https://www.last.fm/music/Of+Monsters+and+Men"">Read more on Last.fm</a>",1999919,61586719,Nanna
Rob Thomas,"Robert Kelly ""Rob"" Thomas (born February 14, 1972 on a military base in Landstuhl, Germany) is an American recording artist, the lead singer of the band matchbox twenty and formerly of the band Tabitha's Secret. Thomas is also known for co-writing and singing on the Santana hit Smooth, on the album Supernatural, in 1999. 

On April 19, 2005, he released a solo album, ...Something to Be. This marked the first time that a male artist from a rock or <a href=""https://www.last.fm/music/Rob+Thomas"">Read more on Last.fm</a>",785062,8853323,Matchbox Twenty
Angel Olsen,"Angel Olsen (born January 22, 1987) is an American singer-songwriter and musician from St. Louis, Missouri[4][5] who currently lives in Asheville, North Carolina. She has recorded and toured as a backing singer with Bonnie 'Prince' Billy & The Cairo Gang, before embarking on her own career. 

To date, Olsen has released six studio albums:  Half Way Home (2012), Burn Your Fire for No Witness (2014), My Woman (2016), All Mirrors (2019), Whole New Mess (2020) and Big Time (2022). <a href=""https://www.last.fm/music/Angel+Olsen"">Read more on Last.fm</a>",805831,32028284,Sharon Van Etten
3Teeth,"3TEETH is an American industrial rock band from Los Angeles, California, United States that formed in 2013. The band cites Front Line Assembly, Tool, and Ministry as influences while incorporating 90s Wax Trax-style ebm and gritty tracks that sound like the spawn of Nine Inch Nails and early KMFDM. Their self-titled debut album was released 30 June 2014 on Artoffact Records.

A remix album entitled REMIXED was released 21 October 2014. It features tracks originally from the debut album 3TEETH remixed by artists like Aesthetic Perfection <a href=""https://www.last.fm/music/3Teeth"">Read more on Last.fm</a>",137439,2857585,
Foster the People,"Foster the People is an indie rock/indie pop band that formed in Los Angeles, California, United States in 2009. The band consists of Mark Foster (vocals, guitar, keyboards), Cubbie Fink (bass, vocals) and Mark Pontius (drums). The band released their debut self-titled EP in January 2011. The band's debut full length album, Torches, was released on May 24, 2011 on Star Time/Columbia. Their first single ""Pumped Up Kicks"" was a sleeper hit during the summer of 2011 and peaked at #1 on the Billboard Alternative Songs Chart <a href=""https://www.last.fm/music/Foster+the+People"">Read more on Last.fm</a>",3119215,95567529,Two Door Cinema Club
The Marcus King Band,"The Marcus King Band is an American blues rock band led by singer, songwriter, and guitarist Marcus King.

Call him the next Duane Allman or Jimi Hendrix, but whatever you do, don’t call Marcus King a child prodigy. Sure, the guitar shredder’s talent shimmers with the same resonance as his heroes, but he’s been wielding an axe since he learned to talk – he started playing when he was 2.

King was born into music, gifted with steel-string DNA and two generations of men before him who nurtured the boy’s musical nature. <a href=""https://www.last.fm/music/The+Marcus+King+Band"">Read more on Last.fm</a>",79479,944404,Tedeschi Trucks Band
Big Daddy Weave,"When it came to naming their new album, the five men who comprise Big Daddy Weave hardly had a choice. The new album all but named itself: Every Time I Breathe.

More than a call to worship, their latest project is a call to life. With Every Time I Breathe, Big Daddy Weave surrenders all that they have, and joyfully admit it is not enough. ""We finally realized it is not the greatness of our offering, but it is the greatness of the God we are offering to that makes the difference,"" says singer/guitarist and primary songwriter Mike Weaver. <a href=""https://www.last.fm/music/Big+Daddy+Weave"">Read more on Last.fm</a>",124659,1327118,MercyMe
The Score,"There are multiple artists under the moniker ""The Score""

1.) The Score is a pop-rock outfit straight out of Watertown, NY. The brain-child of singer-songwriter Arison Cain, the Score combines catchy hooks and melodies with a highly original style of vocal delivery reminiscent of bands such as Weatherbox and Say Anything. The band is credited with having a sound very reminiscent of 90's rock bands such as Weezer, Smoking Popes and Foo Fighters. The group self-released an EP <a href=""https://www.last.fm/music/The+Score"">Read more on Last.fm</a>",498246,12052946,Sam Tinnesz
Cody Jinks,"Cody Jinks is an outlaw country music singer and songwriter. His 2016 album, I'm Not the Devil, reached #4 on the Billboard Country Albums chart, while his 2018 album, Lifers, reached #2 on the same chart.

Jinks is a native of Haltom City in Fort Worth, Texas,  and attended Haltom High School. He started learning to play a few country music riffs on the guitar from his father when he was 16, but soon formed a heavy metal band.

Jinks started out as the lead singer of a thrash metal band from Fort Worth named Unchecked Aggression <a href=""https://www.last.fm/music/Cody+Jinks"">Read more on Last.fm</a>",96653,2658120,Turnpike Troubadours
Crobot,"Band from Pottsville, USA; active since 2011. The sounds of dirt pouring out of old souls that were sold for the sake of rock n' roll. Space rock n' roll. Whatever it is, you can't help but to feel your ears being dipped in nostalgia then taken to another dimension and back again with the songs of Crobot. A quartet from central Pennsylvania, conjure up sonic ghosts and stories that seemingly were interpreted from crop circles.

For fans of Clutch <a href=""https://www.last.fm/music/Crobot"">Read more on Last.fm</a>",59146,743143,Goodbye June
Chris Lane,"Chris Lane (born Christopher Eric Lane on November 9, 1984) is an American country music singer and songwriter. He has released one album as frontman of the Chris Lane Band and a second album, Girl Problems, and a third album, Laps Around the Sun, via Big Loud Records. 

Lane's signature is the falsetto. In Lane's hands, mixing those earth-shattering high notes with banjo plucks and a danceable beat (whether that dancing is done in cowboy boots or Nike sneakers) has never felt more natural, or so unique. <a href=""https://www.last.fm/music/Chris+Lane"">Read more on Last.fm</a>",97725,1289758,Russell Dickerson
Landon McNamara," <a href=""https://www.last.fm/music/Landon+McNamara"">Read more on Last.fm</a>",17558,169262,SDIB
Drugdealer,"Michael Collins started his musical career under the name Run DMT, making lo-fi psych-pop with a chillwave feel. After a lawsuit and a slight change of focus, he reappeared as Salvia Plath, releasing the nicely done psych-folk album The Bardo Story in 2013. One (more) name change and musical shift later, Collins came back with Drugdealer, a project with a more laid-back, early-'70s singer/songwriter vibe. Stripped of much of the densely layered, heavily psychedelic approach he'd used in the past <a href=""https://www.last.fm/music/Drugdealer"">Read more on Last.fm</a>",400127,4931762,Babe Rainbow
The Ronettes,"The Ronettes were a girl group of the 1960s from New York City, best known for their work with producer Phil Spector. They consisted of lead singer Veronica Bennett (a.k.a. Ronnie Spector), her sister Estelle Bennett, and their cousin Nedra Talley. Their defining album is ""Presenting the Fabulous Ronettes Featuring Veronica"" from 1963, and their most famous songs include ""Be My Baby"", ""Baby, I Love You"", ""(The Best Part Of) Breakin' Up"", and ""Walking in the Rain"". <a href=""https://www.last.fm/music/The+Ronettes"">Read more on Last.fm</a>",1636684,13034269,The Crystals
Local Natives,"Local Natives (formerly cavil at rest) is an indie rock band based in Silver Lake, Los Angeles, CA, United States.
After the three founding members originally met in high school, a bassist and a drummer were found, and they all moved to a house in Silver Lake in 2008 to record their album. Their debut album as Local Natives, ""Gorilla Manor"", was released in the UK on November 2nd, 2009, and saw a US release date of February 16th, 2010. The band's <a href=""https://www.last.fm/music/Local+Natives"">Read more on Last.fm</a>",1294175,34270325,Young the Giant
Grandson,"Grandson is an alternative artist hailing from Toronto, Canada. Born in the small town of Englewood New Jersey, he relocated to the cultural melting pot of Toronto at a young age, and grew up surrounded by music ranging from jazz to rock and roll to rap, dancehall and r&b. He began playing guitar and piano in high school.

At 17, he relocated to Montreal, QC to attend university, and began working in nightclubs cleaning tables and DJing. He started writing music at this time, incorporating the unique blend of sounds he grew up surrounded by. <a href=""https://www.last.fm/music/Grandson"">Read more on Last.fm</a>",644727,18614637,
Justin Townes Earle,"Justin Townes Earle (January 4, 1982 – August 23, 2020) was an American singer-songwriter and musician. He was a son of alternative country artist Steve Earle and was named after Townes Van Zandt.


Justin Townes Earle, born January 4, 1982 in Nashville, TN, was an American alt-country singer-songwriter who walked the line between old-time country and modern acoustic Indie music by breathing new life into early country, blues and gospel forms.  <a href=""https://www.last.fm/music/Justin+Townes+Earle"">Read more on Last.fm</a>",300968,5075065,Jason Isbell
Big Thief,"Big Thief is an American indie rock band with folk roots. The band is based in Brooklyn, New York, and comprises Adrianne Lenker, Buck Meek, and Max Oleartchik
Big Thief's music, rooted in the songs of Adrianne Lenker, paints in vivid tones ""the process of harnessing pain, loss, and love, while simultaneously letting go, looking into your own eyes through someone else's, and being okay with the inevitability of death,"" says Adrianne.

 Masterpiece <a href=""https://www.last.fm/music/Big+Thief"">Read more on Last.fm</a>",1108219,68253776,Adrianne Lenker
Bumpin Uglies,"Annapolis, MD based Bumpin’ Uglies (also known as the Uglies) are deliberately carving out their own captivating niche in the rock/reggae scene. The Uglies come with a fresh new approach that smoothly incorporates reggae, ska and rock, coupled with honest, well-written lyrics that weave clever, real-to-life stories throughout their work. The mixture is unique, yet reminiscent of earlier reggae and ska bands with the talent and attitude to forge a DIY path to success, such as Sublime, The Mad Caddies and Reel Big Fish. <a href=""https://www.last.fm/music/Bumpin+Uglies"">Read more on Last.fm</a>",37319,488581,Ballyhoo!
Mötley Crüe,"Mötley Crüe is an American heavy metal band formed in Los Angeles, California on January 17, 1981. The group was founded by bass guitarist Nikki Sixx and drummer Tommy Lee, lead singer Vince Neil and lead guitarist Mick Mars. Mötley Crüe has sold more than 100 million records worldwide, including 25 million albums in the United States, making them one of the best-selling bands of all time.

The members of the band have often been noted for their hedonistic lifestyles and the persona they maintained. <a href=""https://www.last.fm/music/+noredirect/M%C3%B6tley+Cr%C3%BCe"">Read more on Last.fm</a>",1664318,50088313,Poison
